PM_Diff_Amt,PM_Diff_Category_Val,Precip_12AM-6AM,Precip_6AM-10AM,Precip_6AM-12PM,WindSpeed_12AM-6AM_avg_val,WindSpeed_6AM-10AM_avg_val,WindSpeed_10AM-2PM_avg_val,open_price,prior_day_open_price,prior_day_open_diff,prior_day_trend,yesterday_avg_diff,yesterday_avg_trend
-1.0,Same_Activity,No Precip,No Precip,No Precip,9.75,14.5,16.75,4.105,4.1225,-0.0175,Nominal Change,-0.0244,Slightly Worse (<-.02)
22.0,More_Activity,No Precip,No Precip,No Precip,4.08,1.25,5.5,4.0875,4.105,-0.0175,Nominal Change,-0.0256,Slightly Worse (<-.02)
0.0,Same_Activity,No Precip,No Precip,No Precip,6.08,6.13,9.63,4.04,4.0875,-0.0475,Slightly Worse (<-.02),-0.0263,Slightly Worse (<-.02)
-13.0,Less_Activity,Light Precip,Precip,Precip,14.83,11.58,14.63,4.005,4.04,-0.035,Slightly Worse (<-.02),-0.0563,Worse (<-.05)
-6.0,Less_Activity,No Precip,No Precip,No Precip,9.08,19.25,18.63,3.9775,3.9867,-0.0092,Nominal Change,-0.0138,Nominal Change
-27.0,Less_Activity,No Precip,No Precip,No Precip,9.25,15.25,13.25,3.8588,3.9775,-0.1188,Significantly Worse (<-.10),-0.0138,Nominal Change
-15.0,Less_Activity,No Precip,No Precip,No Precip,2.5,3.13,3.5,3.74,3.8588,-0.1188,Significantly Worse (<-.10),-0.1233,Significantly Worse (<-.10)
-15.0,Less_Activity,No Precip,No Precip,No Precip,1.83,4.0,8.88,3.78,3.74,0.04,Slightly Better (>.02),-0.1781,Significantly Worse (<-.10)
-33.0,Less_Activity,No Precip,No Precip,No Precip,5.33,7.5,15.0,3.79,3.78,0.01,Nominal Change,-0.0194,Nominal Change
-38.0,Less_Activity,No Precip,No Precip,No Precip,6.33,8.63,13.45,3.69,3.7233,-0.0333,Slightly Worse (<-.02),-0.05,Worse (<-.05)
-19.0,Less_Activity,No Precip,No Precip,No Precip,11.28,15.88,14.75,3.635,3.69,-0.055,Worse (<-.05),-0.05,Worse (<-.05)
-27.0,Less_Activity,No Precip,No Precip,No Precip,5.75,5.0,8.25,3.6,3.635,-0.035,Slightly Worse (<-.02),-0.0717,Worse (<-.05)
-14.0,Less_Activity,No Precip,No Precip,No Precip,3.92,6.0,8.88,3.6175,3.6,0.0175,Nominal Change,-0.0625,Worse (<-.05)
18.0,More_Activity,Precip,No Precip,No Precip,11.62,9.38,11.95,3.61,3.6175,-0.0075,Nominal Change,0.0,Nominal Change
-4.0,Same_Activity,No Precip,No Precip,No Precip,6.25,6.88,9.0,3.63,3.6233,0.0067,Nominal Change,0.01,Nominal Change
3.0,Same_Activity,No Precip,No Precip,No Precip,6.42,6.5,11.13,3.675,3.63,0.045,Slightly Better (>.02),0.01,Nominal Change
-19.0,Less_Activity,No Precip,No Precip,No Precip,2.0,3.5,9.38,3.61,3.675,-0.065,Worse (<-.05),0.0483,Slightly Better (>.02)
-3.0,Same_Activity,No Precip,No Precip,No Precip,2.67,5.0,7.88,3.605,3.61,-0.005,Nominal Change,-0.0425,Slightly Worse (<-.02)
-14.0,Less_Activity,No Precip,No Precip,No Precip,2.33,3.63,7.38,3.57,3.605,-0.035,Slightly Worse (<-.02),-0.0375,Slightly Worse (<-.02)
-10.0,Less_Activity,No Precip,No Precip,No Precip,3.75,5.88,7.25,3.515,3.5333,-0.0183,Nominal Change,-0.0275,Slightly Worse (<-.02)
-13.0,Less_Activity,No Precip,No Precip,No Precip,5.75,5.25,9.0,3.58,3.515,0.065,Better (>.05),-0.0275,Slightly Worse (<-.02)
-12.0,Less_Activity,No Precip,No Precip,No Precip,1.0,5.75,7.5,3.5575,3.58,-0.0225,Slightly Worse (<-.02),0.0558,Better (>.05)
-28.0,Less_Activity,No Precip,No Precip,No Precip,2.67,5.75,8.88,3.62,3.5575,0.0625,Better (>.05),0.01,Nominal Change
-11.0,Less_Activity,No Precip,No Precip,No Precip,5.83,5.5,7.13,3.5875,3.62,-0.0325,Slightly Worse (<-.02),0.0513,Better (>.05)
-10.0,Less_Activity,No Precip,Light Precip,Light Precip,8.13,13.58,10.43,3.51,3.5358,-0.0258,Slightly Worse (<-.02),-0.0388,Slightly Worse (<-.02)
-15.0,Less_Activity,No Precip,No Precip,No Precip,4.92,11.75,13.93,3.555,3.51,0.045,Slightly Better (>.02),-0.0388,Slightly Worse (<-.02)
-12.0,Less_Activity,No Precip,No Precip,No Precip,3.92,5.25,7.5,3.58,3.555,0.025,Slightly Better (>.02),0.0321,Slightly Better (>.02)
5.0,Same_Activity,No Precip,No Precip,No Precip,8.17,9.5,8.63,3.5775,3.58,-0.0025,Nominal Change,0.0475,Slightly Better (>.02)
-18.0,Less_Activity,No Precip,No Precip,No Precip,6.17,6.38,8.75,3.61,3.5775,0.0325,Slightly Better (>.02),0.01,Nominal Change
-19.0,Less_Activity,No Precip,No Precip,No Precip,5.75,4.38,5.53,3.625,3.61,0.015,Nominal Change,0.0313,Slightly Better (>.02)
-3.0,Same_Activity,No Precip,No Precip,No Precip,2.72,6.13,9.0,3.655,3.64,0.015,Nominal Change,0.0225,Slightly Better (>.02)
-4.0,Same_Activity,No Precip,No Precip,No Precip,5.83,9.25,9.8,3.6,3.655,-0.055,Worse (<-.05),0.0225,Slightly Better (>.02)
12.0,More_Activity,No Precip,No Precip,No Precip,2.08,6.88,7.13,3.615,3.6,0.015,Nominal Change,-0.0475,Slightly Worse (<-.02)
-1.0,Same_Activity,Light Precip,Light Precip,Light Precip,11.48,9.68,9.75,3.5875,3.615,-0.0275,Slightly Worse (<-.02),-0.0125,Nominal Change
-10.0,Less_Activity,No Precip,No Precip,No Precip,5.95,7.33,2.93,3.6125,3.5875,0.025,Slightly Better (>.02),-0.02,Slightly Worse (<-.02)
-7.0,Less_Activity,No Precip,No Precip,No Precip,1.58,7.13,13.25,3.635,3.6275,0.0075,Nominal Change,0.0113,Nominal Change
-5.0,Same_Activity,No Precip,No Precip,No Precip,10.75,6.38,5.5,3.59,3.635,-0.045,Slightly Worse (<-.02),0.0113,Nominal Change
-4.0,Same_Activity,No Precip,No Precip,No Precip,5.0,6.88,2.88,3.55,3.59,-0.04,Slightly Worse (<-.02),-0.0413,Slightly Worse (<-.02)
-3.0,Same_Activity,No Precip,No Precip,No Precip,8.58,10.25,10.63,3.5525,3.55,0.0025,Nominal Change,-0.0625,Worse (<-.05)
-3.0,Same_Activity,Light Precip,No Precip,No Precip,9.8,7.45,7.8,3.6,3.5525,0.0475,Slightly Better (>.02),-0.0175,Nominal Change
-1.0,Same_Activity,No Precip,No Precip,No Precip,6.0,6.0,9.63,3.575,3.5813,-0.0063,Nominal Change,-0.0094,Nominal Change
-6.0,Less_Activity,No Precip,Light Precip,Light Precip,4.75,5.88,11.68,3.55,3.575,-0.025,Slightly Worse (<-.02),-0.0094,Nominal Change
-10.0,Less_Activity,No Precip,No Precip,No Precip,9.25,6.88,13.75,3.4125,3.55,-0.1375,Significantly Worse (<-.10),-0.0281,Slightly Worse (<-.02)
-8.0,Less_Activity,No Precip,No Precip,No Precip,11.08,14.25,12.25,3.3625,3.4125,-0.05,Worse (<-.05),-0.15,Significantly Worse (<-.10)
-2.0,Same_Activity,No Precip,No Precip,No Precip,8.42,11.63,15.88,3.45,3.4208,0.0292,Slightly Better (>.02),0.0438,Slightly Better (>.02)
0.0,Same_Activity,No Precip,No Precip,No Precip,6.67,5.5,9.58,3.3875,3.45,-0.0625,Worse (<-.05),0.0438,Slightly Better (>.02)
3.0,Same_Activity,No Precip,Light Precip,Light Precip,13.0,20.0,20.1,3.36,3.3875,-0.0275,Slightly Worse (<-.02),-0.0479,Slightly Worse (<-.02)
0.0,Same_Activity,No Precip,No Precip,No Precip,8.67,7.75,14.38,3.38,3.36,0.02,Slightly Better (>.02),-0.0588,Worse (<-.05)
1.0,Same_Activity,No Precip,No Precip,No Precip,5.92,6.13,10.38,3.335,3.38,-0.045,Slightly Worse (<-.02),0.0063,Nominal Change
-1.0,Same_Activity,Light Precip,No Precip,No Precip,4.5,5.88,9.0,3.37,3.3583,0.0117,Nominal Change,0.0175,Nominal Change
0.0,Same_Activity,No Precip,No Precip,No Precip,3.5,6.38,8.75,3.425,3.37,0.055,Better (>.05),0.0175,Nominal Change
-3.0,Same_Activity,No Precip,No Precip,No Precip,5.08,5.0,3.88,3.4325,3.425,0.0075,Nominal Change,0.0608,Better (>.05)
-3.0,Same_Activity,No Precip,No Precip,No Precip,7.25,7.18,7.88,3.41,3.4325,-0.0225,Slightly Worse (<-.02),0.035,Slightly Better (>.02)
-2.0,Same_Activity,No Precip,No Precip,No Precip,9.33,12.88,18.0,3.38,3.41,-0.03,Slightly Worse (<-.02),-0.0188,Nominal Change
-1.0,Same_Activity,No Precip,No Precip,No Precip,2.58,5.0,7.88,3.31,3.3333,-0.0233,Slightly Worse (<-.02),-0.035,Slightly Worse (<-.02)
1.0,Same_Activity,No Precip,No Precip,No Precip,3.17,6.25,13.0,3.295,3.31,-0.015,Nominal Change,-0.035,Slightly Worse (<-.02)
-1.0,Same_Activity,No Precip,No Precip,No Precip,10.08,9.88,12.5,3.255,3.295,-0.04,Slightly Worse (<-.02),-0.0267,Slightly Worse (<-.02)
-2.0,Same_Activity,No Precip,No Precip,No Precip,5.67,6.38,7.5,3.2925,3.255,0.0375,Slightly Better (>.02),-0.0475,Slightly Worse (<-.02)
1.0,Same_Activity,No Precip,No Precip,No Precip,3.83,6.63,13.88,3.26,3.2925,-0.0325,Slightly Worse (<-.02),0.0175,Nominal Change
0.0,Same_Activity,No Precip,Precip,Light Precip,10.5,12.93,12.93,3.2225,3.235,-0.0125,Nominal Change,-0.0188,Nominal Change
-2.0,Same_Activity,No Precip,No Precip,No Precip,10.75,12.13,13.38,3.255,3.2225,0.0325,Slightly Better (>.02),-0.0188,Nominal Change
1.0,Same_Activity,No Precip,Precip,Precip,12.67,11.58,6.65,3.2025,3.255,-0.0525,Worse (<-.05),0.0263,Slightly Better (>.02)
0.0,Same_Activity,No Precip,No Precip,No Precip,15.45,20.63,21.88,3.2275,3.205,0.0225,Slightly Better (>.02),-0.0238,Slightly Worse (<-.02)
1.0,Same_Activity,No Precip,No Precip,No Precip,5.42,9.75,14.63,3.2325,3.2308,0.0017,Nominal Change,0.0025,Nominal Change
1.0,Same_Activity,No Precip,No Precip,No Precip,7.33,9.75,17.13,3.3175,3.2325,0.085,Better (>.05),0.0025,Nominal Change
-2.0,Same_Activity,No Precip,No Precip,No Precip,8.58,8.25,16.63,3.4,3.3175,0.0825,Better (>.05),0.0858,Better (>.05)
2.0,Same_Activity,No Precip,No Precip,No Precip,1.25,2.88,9.0,3.4325,3.425,0.0075,Nominal Change,0.0663,Better (>.05)
-1.0,Same_Activity,No Precip,No Precip,No Precip,0.0,3.0,6.0,3.4,3.4325,-0.0325,Slightly Worse (<-.02),0.02,Slightly Better (>.02)
1.0,Same_Activity,No Precip,No Precip,No Precip,5.05,4.18,3.58,3.335,3.3675,-0.0325,Slightly Worse (<-.02),-0.0488,Slightly Worse (<-.02)
0.0,Same_Activity,No Precip,No Precip,No Precip,3.42,6.75,7.38,3.56,3.455,0.105,Significantly Better (>.10),0.1038,Significantly Better (>.10)
-1.0,Same_Activity,No Precip,No Precip,No Precip,2.0,5.5,13.38,3.4775,3.56,-0.0825,Worse (<-.05),0.165,Significantly Better (>.10)
2.0,Same_Activity,No Precip,No Precip,No Precip,16.07,17.25,20.63,3.5175,3.4775,0.04,Slightly Better (>.02),-0.03,Slightly Worse (<-.02)
2.0,Same_Activity,No Precip,No Precip,No Precip,11.25,8.25,0.38,3.4958,3.5175,-0.0217,Slightly Worse (<-.02),-0.0013,Nominal Change
0.0,Same_Activity,No Precip,No Precip,No Precip,2.5,10.25,11.25,3.475,3.4525,0.0225,Slightly Better (>.02),-0.0325,Slightly Worse (<-.02)
8.0,More_Activity,Light Precip,No Precip,No Precip,6.25,6.08,4.75,3.52,3.555,-0.035,Slightly Worse (<-.02),0.0913,Better (>.05)
0.0,Same_Activity,No Precip,No Precip,No Precip,7.83,7.63,6.75,3.5925,3.52,0.0725,Better (>.05),0.005,Nominal Change
-2.0,Same_Activity,No Precip,No Precip,No Precip,10.58,11.63,17.63,3.5675,3.5925,-0.025,Slightly Worse (<-.02),0.055,Better (>.05)
2.0,Same_Activity,No Precip,No Precip,No Precip,3.33,3.13,8.75,3.5175,3.5425,-0.025,Slightly Worse (<-.02),-0.0375,Slightly Worse (<-.02)
10.0,More_Activity,No Precip,No Precip,No Precip,11.25,12.0,16.45,3.625,3.5175,0.1075,Significantly Better (>.10),-0.0375,Slightly Worse (<-.02)
0.0,Same_Activity,No Precip,No Precip,No Precip,16.5,10.63,7.0,3.6425,3.625,0.0175,Nominal Change,0.095,Better (>.05)
1.0,Same_Activity,No Precip,No Precip,No Precip,3.33,1.75,5.5,3.7475,3.6425,0.105,Significantly Better (>.10),0.0713,Better (>.05)
0.0,Same_Activity,No Precip,No Precip,No Precip,14.33,13.75,10.63,3.7275,3.7475,-0.02,Slightly Worse (<-.02),0.1138,Significantly Better (>.10)
-1.0,Same_Activity,No Precip,No Precip,No Precip,5.92,8.5,14.25,3.7333,3.7275,0.0058,Nominal Change,0.0325,Slightly Better (>.02)
-1.0,Same_Activity,No Precip,No Precip,No Precip,7.92,8.0,6.38,3.745,3.7392,0.0058,Nominal Change,0.0088,Nominal Change
-1.0,Same_Activity,No Precip,No Precip,No Precip,15.08,13.75,20.13,3.725,3.745,-0.02,Slightly Worse (<-.02),0.0088,Nominal Change
-2.0,Same_Activity,No Precip,No Precip,No Precip,2.67,6.13,9.25,3.64,3.725,-0.085,Worse (<-.05),-0.0171,Nominal Change
-1.0,Same_Activity,No Precip,No Precip,No Precip,12.92,12.5,13.63,3.695,3.64,0.055,Better (>.05),-0.095,Worse (<-.05)
4.0,Same_Activity,No Precip,No Precip,No Precip,4.83,11.88,17.25,3.7,3.695,0.005,Nominal Change,0.0125,Nominal Change
1.0,Same_Activity,Light Precip,Light Precip,Light Precip,19.72,17.2,17.38,3.6825,3.66,0.0225,Slightly Better (>.02),-0.02,Slightly Worse (<-.02)
-2.0,Same_Activity,No Precip,No Precip,No Precip,9.0,8.25,11.0,3.735,3.6825,0.0525,Better (>.05),0.0158,Nominal Change
2.0,Same_Activity,No Precip,No Precip,No Precip,13.58,15.63,14.13,3.77,3.735,0.035,Slightly Better (>.02),0.0638,Better (>.05)
4.0,Same_Activity,No Precip,No Precip,No Precip,8.97,5.0,5.38,3.855,3.77,0.085,Better (>.05),0.0613,Better (>.05)
0.0,Same_Activity,No Precip,No Precip,No Precip,16.67,17.5,19.63,3.815,3.8283,-0.0133,Nominal Change,-0.02,Slightly Worse (<-.02)
-1.0,Same_Activity,No Precip,No Precip,No Precip,5.25,9.5,17.75,3.7275,3.63,0.0975,Better (>.05),-0.1163,Significantly Worse (<-.10)
0.0,Same_Activity,No Precip,No Precip,No Precip,6.83,7.0,7.05,3.825,3.825,0.0,Nominal Change,0.0363,Slightly Better (>.02)
1.0,Same_Activity,No Precip,No Precip,No Precip,7.58,14.03,13.5,3.8925,3.85,0.0425,Slightly Better (>.02),0.0575,Better (>.05)
-1.0,Same_Activity,No Precip,No Precip,No Precip,7.15,15.95,20.5,3.9275,3.8925,0.035,Slightly Better (>.02),0.0617,Better (>.05)
-9.0,Less_Activity,No Precip,No Precip,No Precip,12.92,12.2,13.63,3.94,3.9275,0.0125,Nominal Change,0.0563,Better (>.05)
-1.0,Same_Activity,No Precip,No Precip,No Precip,7.08,3.25,4.25,3.91,3.94,-0.03,Slightly Worse (<-.02),0.03,Slightly Better (>.02)
-6.0,Less_Activity,No Precip,No Precip,No Precip,5.08,3.0,10.5,3.915,3.9133,0.0017,Nominal Change,0.0025,Nominal Change
-1.0,Same_Activity,No Precip,No Precip,No Precip,1.33,5.25,10.0,3.94,3.915,0.025,Slightly Better (>.02),0.0025,Nominal Change
-1.0,Same_Activity,No Precip,No Precip,No Precip,8.33,11.88,23.88,3.77,3.94,-0.17,Significantly Worse (<-.10),0.0258,Slightly Better (>.02)
1.0,Same_Activity,Light Precip,Light Precip,Light Precip,13.17,12.58,16.63,3.8625,3.8513,0.0113,Nominal Change,0.0169,Nominal Change
4.0,Same_Activity,No Precip,No Precip,No Precip,13.55,15.75,17.0,3.85,3.8625,-0.0125,Nominal Change,0.0169,Nominal Change
-4.0,Same_Activity,No Precip,No Precip,No Precip,8.2,7.13,12.7,3.8325,3.85,-0.0175,Nominal Change,-0.0069,Nominal Change
-2.0,Same_Activity,Light Precip,Precip,Precip,8.43,11.5,16.25,3.79,3.8325,-0.0425,Slightly Worse (<-.02),-0.0238,Slightly Worse (<-.02)
-8.0,Less_Activity,No Precip,Light Precip,Light Precip,2.5,13.1,12.13,3.7825,3.79,-0.0075,Nominal Change,-0.0513,Worse (<-.05)
-5.0,Same_Activity,No Precip,No Precip,No Precip,9.75,12.75,20.75,3.75,3.7608,-0.0108,Nominal Change,-0.0163,Nominal Change
-6.0,Less_Activity,No Precip,No Precip,No Precip,1.0,5.5,9.25,3.71,3.75,-0.04,Slightly Worse (<-.02),-0.0163,Nominal Change
-4.0,Same_Activity,No Precip,No Precip,No Precip,7.75,9.88,16.63,3.7275,3.71,0.0175,Nominal Change,-0.0454,Slightly Worse (<-.02)
-13.0,Less_Activity,No Precip,No Precip,No Precip,9.17,7.63,7.13,3.7575,3.7275,0.03,Slightly Better (>.02),-0.0025,Nominal Change
-7.0,Less_Activity,No Precip,No Precip,No Precip,4.67,6.5,4.75,3.7625,3.7575,0.005,Nominal Change,0.0388,Slightly Better (>.02)
-10.0,Less_Activity,No Precip,No Precip,No Precip,19.47,19.13,21.0,3.795,3.7842,0.0108,Nominal Change,0.0163,Nominal Change
-2.0,Same_Activity,No Precip,No Precip,No Precip,20.25,18.75,21.63,3.77,3.795,-0.025,Slightly Worse (<-.02),0.0163,Nominal Change
-8.0,Less_Activity,No Precip,No Precip,No Precip,13.67,18.63,22.63,3.73,3.77,-0.04,Slightly Worse (<-.02),-0.0196,Nominal Change
-1.0,Same_Activity,No Precip,No Precip,No Precip,6.92,7.0,8.38,3.725,3.73,-0.005,Nominal Change,-0.0525,Worse (<-.05)
-1.0,Same_Activity,No Precip,No Precip,No Precip,9.42,13.75,14.63,3.71,3.725,-0.015,Nominal Change,-0.025,Slightly Worse (<-.02)
-5.0,Same_Activity,No Precip,No Precip,No Precip,3.17,3.25,8.38,3.6375,3.6617,-0.0242,Slightly Worse (<-.02),-0.0363,Slightly Worse (<-.02)
0.0,Same_Activity,No Precip,No Precip,No Precip,2.75,9.0,10.63,3.605,3.6375,-0.0325,Slightly Worse (<-.02),-0.0363,Slightly Worse (<-.02)
-1.0,Same_Activity,No Precip,No Precip,No Precip,8.25,11.25,10.38,3.61,3.605,0.005,Nominal Change,-0.0446,Slightly Worse (<-.02)
-1.0,Same_Activity,No Precip,No Precip,No Precip,6.17,6.38,6.75,3.625,3.6425,-0.0175,Nominal Change,0.035,Slightly Better (>.02)
-3.0,Same_Activity,No Precip,No Precip,No Precip,8.42,11.88,11.5,3.59,3.6017,-0.0117,Nominal Change,-0.0175,Nominal Change
-8.0,Less_Activity,No Precip,No Precip,No Precip,7.42,13.38,16.75,3.5775,3.59,-0.0125,Nominal Change,-0.0175,Nominal Change
-4.0,Same_Activity,No Precip,No Precip,No Precip,10.58,12.05,17.33,3.6175,3.5775,0.04,Slightly Better (>.02),-0.0183,Nominal Change
9.0,More_Activity,No Precip,No Precip,No Precip,11.08,14.38,13.75,3.655,3.6175,0.0375,Slightly Better (>.02),0.0338,Slightly Better (>.02)
-2.0,Same_Activity,No Precip,No Precip,No Precip,10.55,9.58,9.88,3.5775,3.655,-0.0775,Worse (<-.05),0.0575,Better (>.05)
-2.0,Same_Activity,Light Precip,No Precip,No Precip,14.0,11.75,11.05,3.59,3.5858,0.0042,Nominal Change,0.0063,Nominal Change
1.0,Same_Activity,Light Precip,No Precip,No Precip,15.08,18.7,14.63,3.5825,3.59,-0.0075,Nominal Change,0.0063,Nominal Change
-11.0,Less_Activity,No Precip,No Precip,No Precip,11.25,15.13,17.38,3.5625,3.5825,-0.02,Slightly Worse (<-.02),-0.0054,Nominal Change
-15.0,Less_Activity,No Precip,Light Precip,Light Precip,11.17,13.5,17.63,3.5675,3.5625,0.005,Nominal Change,-0.0238,Slightly Worse (<-.02)
-2.0,Same_Activity,No Precip,No Precip,No Precip,6.0,6.95,4.13,3.5888,3.5675,0.0213,Slightly Better (>.02),-0.005,Nominal Change
-1.0,Same_Activity,No Precip,No Precip,No Precip,19.33,18.88,19.13,3.6525,3.6312,0.0213,Slightly Better (>.02),0.0319,Slightly Better (>.02)
-2.0,Same_Activity,No Precip,No Precip,No Precip,11.57,9.5,9.25,3.6725,3.6525,0.02,Slightly Better (>.02),0.0319,Slightly Better (>.02)
1.0,Same_Activity,No Precip,No Precip,No Precip,0.0,1.5,8.38,3.6225,3.6725,-0.05,Slightly Worse (<-.02),0.0306,Slightly Better (>.02)
5.0,Same_Activity,No Precip,No Precip,No Precip,5.5,8.88,13.0,3.6,3.6225,-0.0225,Slightly Worse (<-.02),-0.04,Slightly Worse (<-.02)
-6.0,Less_Activity,No Precip,No Precip,No Precip,1.5,1.63,4.75,3.64,3.6,0.04,Slightly Better (>.02),-0.0475,Slightly Worse (<-.02)
1.0,Same_Activity,No Precip,Light Precip,Light Precip,2.33,6.53,8.4,3.61,3.6175,-0.0075,Nominal Change,-0.0113,Nominal Change
4.0,Same_Activity,No Precip,No Precip,No Precip,3.08,8.0,9.88,3.55,3.61,-0.06,Worse (<-.05),-0.0113,Nominal Change
0.0,Same_Activity,No Precip,No Precip,No Precip,2.17,6.5,13.88,3.495,3.55,-0.055,Worse (<-.05),-0.0638,Worse (<-.05)
-1.0,Same_Activity,Light Precip,No Precip,No Precip,8.55,6.68,9.75,3.5325,3.495,0.0375,Slightly Better (>.02),-0.085,Worse (<-.05)
-21.0,Less_Activity,No Precip,No Precip,No Precip,8.33,9.5,11.0,3.505,3.5142,-0.0092,Nominal Change,-0.0138,Nominal Change
0.0,Same_Activity,No Precip,No Precip,No Precip,9.08,13.38,14.63,3.52,3.505,0.015,Nominal Change,-0.0138,Nominal Change
-14.0,Less_Activity,No Precip,Light Precip,Precip,11.25,9.45,6.95,3.59,3.52,0.07,Better (>.05),0.0104,Nominal Change
3.0,Same_Activity,No Precip,No Precip,No Precip,5.33,7.25,5.38,3.585,3.59,-0.005,Nominal Change,0.0775,Better (>.05)
-21.0,Less_Activity,No Precip,No Precip,No Precip,5.92,8.13,10.38,3.6275,3.585,0.0425,Slightly Better (>.02),0.03,Slightly Better (>.02)
-10.0,Less_Activity,No Precip,No Precip,No Precip,4.33,8.25,11.63,3.605,3.6125,-0.0075,Nominal Change,-0.0113,Nominal Change
-25.0,Less_Activity,No Precip,No Precip,No Precip,2.75,2.25,2.5,3.6475,3.605,0.0425,Slightly Better (>.02),-0.0113,Nominal Change
-13.0,Less_Activity,No Precip,No Precip,No Precip,7.92,9.0,11.0,3.6475,3.6475,0.0,Nominal Change,0.0388,Slightly Better (>.02)
-2.0,Same_Activity,Light Precip,Light Precip,Light Precip,5.83,9.0,11.33,3.575,3.6475,-0.0725,Worse (<-.05),0.0213,Slightly Better (>.02)
-4.0,Same_Activity,No Precip,No Precip,No Precip,7.67,11.38,11.5,3.56,3.575,-0.015,Nominal Change,-0.0725,Worse (<-.05)
-1.0,Same_Activity,No Precip,No Precip,No Precip,7.83,12.88,12.88,3.53,3.54,-0.01,Nominal Change,-0.015,Nominal Change
3.0,Same_Activity,No Precip,No Precip,No Precip,6.75,6.5,5.5,3.49,3.53,-0.04,Slightly Worse (<-.02),-0.015,Nominal Change
-3.0,Same_Activity,No Precip,No Precip,No Precip,7.33,5.88,9.3,3.5375,3.49,0.0475,Slightly Better (>.02),-0.045,Slightly Worse (<-.02)
-3.0,Same_Activity,No Precip,No Precip,No Precip,7.67,8.38,6.63,3.59,3.5375,0.0525,Better (>.05),0.0275,Slightly Better (>.02)
-10.0,Less_Activity,No Precip,No Precip,No Precip,8.42,8.5,11.25,3.5775,3.59,-0.0125,Nominal Change,0.0763,Better (>.05)
11.0,More_Activity,No Precip,Precip,Precip,8.83,11.68,13.38,3.5275,3.5442,-0.0167,Nominal Change,-0.025,Slightly Worse (<-.02)
0.0,Same_Activity,No Precip,No Precip,No Precip,4.75,6.25,9.88,3.61,3.5275,0.0825,Better (>.05),-0.025,Slightly Worse (<-.02)
2.0,Same_Activity,No Precip,No Precip,No Precip,2.0,6.38,8.88,3.67,3.61,0.06,Better (>.05),0.0742,Better (>.05)
-8.0,Less_Activity,No Precip,No Precip,No Precip,1.75,2.0,8.38,3.66,3.67,-0.01,Nominal Change,0.1013,Significantly Better (>.10)
-4.0,Same_Activity,No Precip,No Precip,No Precip,4.42,5.63,9.0,3.76,3.66,0.1,Better (>.05),0.02,Slightly Better (>.02)
-1.0,Same_Activity,No Precip,No Precip,No Precip,1.25,6.38,11.0,3.8375,3.8117,0.0258,Slightly Better (>.02),0.0388,Slightly Better (>.02)
-3.0,Same_Activity,No Precip,No Precip,No Precip,5.33,7.38,6.13,3.8325,3.8375,-0.005,Nominal Change,0.0388,Slightly Better (>.02)
-5.0,Same_Activity,No Precip,No Precip,No Precip,8.25,6.75,5.63,4.11,3.8325,0.2775,Significantly Better (>.10),0.0079,Nominal Change
-7.0,Less_Activity,No Precip,No Precip,No Precip,1.0,1.5,4.63,4.13,4.11,0.02,Nominal Change,0.275,Significantly Better (>.10)
2.0,Same_Activity,Precip,Light Precip,Precip,10.9,6.0,16.53,4.1775,4.1656,0.0119,Nominal Change,0.0178,Nominal Change
0.0,Same_Activity,No Precip,No Precip,No Precip,9.5,10.88,12.25,4.125,4.1775,-0.0525,Worse (<-.05),0.0178,Nominal Change
-2.0,Same_Activity,No Precip,No Precip,No Precip,1.0,6.5,10.13,4.1475,4.125,0.0225,Slightly Better (>.02),-0.0466,Slightly Worse (<-.02)
-12.0,Less_Activity,No Precip,No Precip,No Precip,1.75,5.5,6.0,4.165,4.1475,0.0175,Nominal Change,-0.0038,Nominal Change
-8.0,Less_Activity,No Precip,No Precip,No Precip,4.08,5.88,7.63,4.2,4.165,0.035,Slightly Better (>.02),0.0288,Slightly Better (>.02)
6.0,More_Activity,No Precip,No Precip,No Precip,7.63,5.6,8.18,4.27,4.2467,0.0233,Slightly Better (>.02),0.035,Slightly Better (>.02)
1.0,Same_Activity,No Precip,No Precip,No Precip,6.42,8.13,11.5,4.3375,4.27,0.0675,Better (>.05),0.035,Slightly Better (>.02)
-5.0,Same_Activity,No Precip,No Precip,No Precip,7.92,6.38,6.75,4.32,4.3375,-0.0175,Nominal Change,0.0792,Better (>.05)
-3.0,Same_Activity,No Precip,No Precip,No Precip,8.42,9.25,12.95,4.3025,4.32,-0.0175,Nominal Change,0.0163,Nominal Change
4.0,Same_Activity,No Precip,No Precip,No Precip,1.67,1.88,5.75,4.28,4.3025,-0.0225,Slightly Worse (<-.02),-0.0263,Slightly Worse (<-.02)
